 "g" , "hw" , "pos" , "sub" , "f" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-cholbhan loidhne" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-cluiche" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-dhealbhan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-dèante" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-fhiacail" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-innse" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-iùil " , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-leabhraichean" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-notaireachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-sgrìobhaidh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-sgrìobhaidh cèire" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-sgrìobhaidh cèire" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[History]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-shràcan" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-srutha" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàr-triceid" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàrachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàrachadh a' fosgladh aig 9m" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàradh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàradh de dh'agallamh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàraich" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàraich" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàraich ann an seo" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàraichte" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàran bith-eòlasach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàran leabhraichean de dh'obraichean air cuspairean sònraichte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàran leabhraichean de dh'obraichean bho àiteachan sònraichte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàran-leabhraichean de dh'obraichean air cuspairean sònraichte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàran-leabhraichean de dh'obraichean bho àiteachan sònraichte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàran-leabhraichean dhaoine fa leth" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clàs" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clèireach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clèireach, ath-leasaichte agus coitheanalach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Religious and Moral Education]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clì" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhuail" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhuail làn-sgrion" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhuailte" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhualadair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhualadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhualadh agus gnìomhan co-cheangailte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clò-bhualadh agus gnìomhan co-cheangailte" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòimh stàilinn" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòimh-liath" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòimh-liath bhacteriach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòimh-liathach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòraid" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòrain" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòrofail" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "clòroplast" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimh teamparail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimh-droma" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimh-iteach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàimheag-droma" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàmh" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàmh do bhiadh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàmh-bìdh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnàmhaidh" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "cnò-dharaich" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-amail" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-aontar" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-aontaran co-amail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-astarail" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chasach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-cheangail" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-cheangailte" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-cheangailte" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-cheangal" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-cheangal ri iomadachadh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chluich theud" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-choltach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-choltas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chomann" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chomharra" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromachd cairteal-chuartail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromachd chuartail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromachd faileis" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromachd leth-chuartail" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromachd loidhne" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chothromachd tionndaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuid" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuid dhìreach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuid mhùiteach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuid neo-dhìreach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuidead" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuideil" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chuir" , "http://faclair.ac.uk/meta/Verb" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chur" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chòrdach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chòrdachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-chòrdanaiche lìonra" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Computing]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-eòlaiche " , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-eòlaiche iar-ollamhach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-eòlaiche rannsachaidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-eòlaiche rannsachaidh iar-ollamhach" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhad nan tràth" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhad nan tràth earraich" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhad nan tràth earraich" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhad nan tràth foghair" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhad nan tràth foghair" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Science]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhaireachdainn" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhreagairt" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhreagarrach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhreagarrach ri" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhuaimneach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhuaimneachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhuaimneachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-fhuaimneachd ciùil" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ghluasad" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ghluasad ciùil" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ghnìomhair" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Language]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-iomlaideach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ionann" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ionann ri" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ionannachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ionannachd" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-ionannachd cinnidh" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-labhairt" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-labhairt bhidio" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-leanailteas" , "http://faclair.ac.uk/meta/FeminineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-leantainneach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Music]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-leasachadh" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-leasachadh x" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-leasachail" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-leasachail ri ABC" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-là-breith" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-là-breith sona dhut" ,  , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-mheadhanach" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-mheas" , "http://faclair.ac.uk/meta/MasculineNoun" , "http://www.w3.org/2000/01/rdf-schema#label" , "[Mathematics]" ,
 "http://faclair.ac.uk/sources/Seotal" , "co-obrachail" , "http://faclair.ac.uk/meta/Adjective" , "http://www.w3.org/2000/01/rdf-schema#label" , "[General]" ,
