"2","Pàrtaidh Neo-eisimeileachd na Rìoghachd Aonaichte","","a","Pàrtaidh Neo-eisimeileachd na Rìoghachd Aonaichte","","a",
"2","Pàrtaidh Nàiseanta na h-Alba","","a","Pàrtaidh Nàiseanta na h-Alba","","a",
"2","Pàrtaidh Sàbhail Ospadal Stobhill","","a","Pàrtaidh Sàbhail Ospadal Stobhill","","a",
"2","Pàrtaidh Sòisealach na h-Alba","","a","Pàrtaidh Sòisealach na h-Alba","","a",
"2","Pàrtaidh Tòraidheach na h-Alba","","a","Pàrtaidh Tòraidheach na h-Alba","","a",
"2","Pàrtaidh Uaine na h-Alba","","a","Pàrtaidh Uaine na h-Alba","","a",
"2","Pàrtaidh an Aonaidh","","a","Pàrtaidh an Aonaidh","","a",
"2","Pàrtaidh Às Leth Beatha","","a","Pàrtaidh Às Leth Beatha","","a",
"2","Pòlainnis","","a","Pòlainnis","","a",
"2","Rannsachadh Cnuic is Eileanan na h-Alba","","a","Rannsachadh Cnuic is Eileanan na h-Alba","","a",
"2","Rannsachadh Poblach Ionadail","","a","Rannsachadh Poblach Ionadail","","a",
"2","Raon Mara fo Dhìon","","a","Raon Mara fo Dhìon","","a",
"2","Reachdas Choimhearsnachdan Eòrpach","","a","Reachdas Choimhearsnachdan Eòrpach","","a",
"2","Riaghailt Ghnàth-riaghailt","","a","Riaghailt Ghnàth-riaghailt","","a",
"2","Riaghailt bhon Choimisean Eòrpach","","a","Riaghailt bhon Choimisean Eòrpach","","a",
"2","Riaghailt Ùine Obrach","","a","Riaghailt Ùine Obrach","","a",
"2","Riaghailtean Peinnseanachaidh Luchd-teagaisg","","a","Riaghailtean Peinnseanachaidh Luchd-teagaisg","","a",
"2","Riaghailtean Sgudal Nialasach","","a","Riaghailtean Sgudal Nialasach","","a",
"2","Riaghaltas a’ Chrùin","","a","Riaghaltas a’ Chrùin","","a",
"2","Riaghaltas na RA","","a","Riaghaltas na RA","","a",
"2","Riaghaltas na h-Alba","","a","Riaghaltas na h-Alba","","a",
"2","Riaghaltas Èireann a Tuath","","a","Riaghaltas Èireann a Tuath","","a",
"2","Riaghlaiche na Rèile","","a","Riaghlaiche na Rèile","","a",
"2","Rianachd Riaghailtean Slàinte is Sàbhailteachd san Àite-obrach 1999","","a","Rianachd Riaghailtean Slàinte is Sàbhailteachd san Àite-obrach 1999","","a",
"2","Rianachd na h-Alba","","a","Rianachd na h-Alba","","a",
"2","Ro-innleachd Ghnothaichean Poblaich","","a","Ro-innleachd Ghnothaichean Poblaich","","a",
"2","Ro-innleachd Gnothaichean Ath-nuadhachail Àiteachais","","a","Ro-innleachd Gnothaichean Ath-nuadhachail Àiteachais","","a",
"2","Ro-innleachd Ion-mhisneachd","","a","Ro-innleachd Ion-mhisneachd","","a",
"2","Ro-innleachd Rianadh Fiosrachaidh","","a","Ro-innleachd Rianadh Fiosrachaidh","","a",
